Cell Line,CLO_ID,exact_curie,exact_label,exact_score,exact_match_type,biosyn_curie,biosyn_label,biosyn_score,biosyn_match_type,rag_curie,rag_label,rag_score,rag_match_type
HaCaT_keratinocytes_LacZ,CLO_0053179,,,0.0,NIL,CLO:0002142,C6/LacZ cell,0.684,dense_nn,CLO:0002142,C6/LacZ cell,0.684,rag_abstained
HaCaT_keratinocytes_LacZ_TGFB,CLO_0053179,,,0.0,NIL,CLO:0002142,C6/LacZ cell,0.6413,dense_nn,CLO:0002142,C6/LacZ cell,0.6413,rag_abstained
hairy cell leukemia cell line:Mo,CLO_0007815,,,0.0,NIL,CLO:0007675,MEL-HO cell,0.6857,dense_nn,CLO:0002508,Clone H cell,0.6761,rag_selected
HBL1,CLO_0037256,,,0.0,NIL,CLO:0037218,HL2/3,0.6296,dense_nn,CLO:0037256,HBL-1 cell,0.5483,rag_selected
HBL1_diffuse_large_B-cell_lymphoma,CLO_0037256,,,0.0,NIL,CLO:0037256,HBL-1 cell,0.6472,dense_nn,CLO:0037256,HBL-1 cell,0.6472,rag_selected
HCC1143,CLO_0003630,CLO:0003630,HCC1143 cell,1.0,exact_pref,CLO:0003630,HCC1143 cell,1.0,exact_pref,CLO:0003630,HCC1143 cell,1.0,exact_pref
HCC1143_ductal_breast_carcinoma,CLO_0003630,CLO:0003630,HCC1143 cell,1.0,prefix_truncated,CLO:0003630,HCC1143 cell,1.0,prefix_truncated,CLO:0003630,HCC1143 cell,1.0,prefix_truncated
HCC1187,CLO_0003632,CLO:0003632,HCC1187 cell,1.0,exact_pref,CLO:0003632,HCC1187 cell,1.0,exact_pref,CLO:0003632,HCC1187 cell,1.0,exact_pref
HCC1395,CLO_0003634,CLO:0003634,HCC1395 cell,1.0,exact_pref,CLO:0003634,HCC1395 cell,1.0,exact_pref,CLO:0003634,HCC1395 cell,1.0,exact_pref
HCC1428,CLO_0003637,CLO:0003637,HCC1428 cell,1.0,exact_pref,CLO:0003637,HCC1428 cell,1.0,exact_pref,CLO:0003637,HCC1428 cell,1.0,exact_pref
HCC-1428_breast_adenocarcinoma,CLO_0003637,,,0.0,NIL,CLO:0003637,HCC1428 cell,0.7534,dense_nn,CLO:0003637,HCC1428 cell,0.7534,rag_selected
HCC-15,CLO_0009999,CLO:0009999,HCC-15 cell,1.0,exact_pref,CLO:0009999,HCC-15 cell,1.0,exact_pref,CLO:0009999,HCC-15 cell,1.0,exact_pref
HCC1599,CLO_0003641,CLO:0003641,HCC1599 cell,1.0,exact_pref,CLO:0003641,HCC1599 cell,1.0,exact_pref,CLO:0003641,HCC1599 cell,1.0,exact_pref
HCC1599_GSI,CLO_0003641,CLO:0003641,HCC1599 cell,1.0,prefix_truncated,CLO:0003641,HCC1599 cell,1.0,prefix_truncated,CLO:0003641,HCC1599 cell,1.0,prefix_truncated
HCC1599_WO,CLO_0003641,CLO:0003641,HCC1599 cell,1.0,prefix_truncated,CLO:0003641,HCC1599 cell,1.0,prefix_truncated,CLO:0003641,HCC1599 cell,1.0,prefix_truncated
HCC-1599ductal_breast_carcinoma,CLO_0003641,,,0.0,NIL,CLO:0003641,HCC1599 cell,0.7814,dense_nn,CLO:0003641,HCC1599 cell,0.7814,rag_selected
HCC1806,CLO_0003644,CLO:0003644,HCC1806 cell,1.0,exact_pref,CLO:0003644,HCC1806 cell,1.0,exact_pref,CLO:0003644,HCC1806 cell,1.0,exact_pref
HCC1937,CLO_0003645,CLO:0003645,HCC1937 cell,1.0,exact_pref,CLO:0003645,HCC1937 cell,1.0,exact_pref,CLO:0003645,HCC1937 cell,1.0,exact_pref
HCC1954,CLO_0003647,CLO:0003647,HCC1954 cell,1.0,exact_pref,CLO:0003647,HCC1954 cell,1.0,exact_pref,CLO:0003647,HCC1954 cell,1.0,exact_pref
HCC1954_ductal_breast_carcinoma,CLO_0003647,CLO:0003647,HCC1954 cell,1.0,prefix_truncated,CLO:0003647,HCC1954 cell,1.0,prefix_truncated,CLO:0003647,HCC1954 cell,1.0,prefix_truncated
HCC1954_LCC2,CLO_0003647,CLO:0003647,HCC1954 cell,1.0,prefix_truncated,CLO:0003647,HCC1954 cell,1.0,prefix_truncated,CLO:0003647,HCC1954 cell,1.0,prefix_truncated
HCC1954_Parental,CLO_0003647,CLO:0003647,HCC1954 cell,1.0,prefix_truncated,CLO:0003647,HCC1954 cell,1.0,prefix_truncated,CLO:0003647,HCC1954 cell,1.0,prefix_truncated
HCC2157,CLO_0003650,CLO:0003650,HCC2157 cell,1.0,exact_pref,CLO:0003650,HCC2157 cell,1.0,exact_pref,CLO:0003650,HCC2157 cell,1.0,exact_pref
HCC70,CLO_0003658,CLO:0003658,HCC70 cell,1.0,exact_pref,CLO:0003658,HCC70 cell,1.0,exact_pref,CLO:0003658,HCC70 cell,1.0,exact_pref
hcc70,CLO_0003658,CLO:0003658,HCC70 cell,1.0,exact_pref,CLO:0003658,HCC70 cell,1.0,exact_pref,CLO:0003658,HCC70 cell,1.0,exact_pref
HCC70_ductal_breast_carcinoma,CLO_0003658,CLO:0003658,HCC70 cell,1.0,prefix_truncated,CLO:0003658,HCC70 cell,1.0,prefix_truncated,CLO:0003658,HCC70 cell,1.0,prefix_truncated
HCC70_Vehicle,CLO_0003658,CLO:0003658,HCC70 cell,1.0,prefix_truncated,CLO:0003658,HCC70 cell,1.0,prefix_truncated,CLO:0003658,HCC70 cell,1.0,prefix_truncated
HCC70_XY018,CLO_0003658,CLO:0003658,HCC70 cell,1.0,prefix_truncated,CLO:0003658,HCC70 cell,1.0,prefix_truncated,CLO:0003658,HCC70 cell,1.0,prefix_truncated
HCC827_lung_adenocarcinoma,CLO_0003659,CLO:0003659,HCC827 cell,1.0,prefix_truncated,CLO:0003659,HCC827 cell,1.0,prefix_truncated,CLO:0003659,HCC827 cell,1.0,prefix_truncated
HCT 116,CLO_0003665,CLO:0003665,HCT 116 cell,1.0,exact_pref,CLO:0003665,HCT 116 cell,1.0,exact_pref,CLO:0003665,HCT 116 cell,1.0,exact_pref
HCT116,CLO_0003665,,,0.0,NIL,CLO:0003665,HCT 116 cell,0.6922,dense_nn,CLO:0003665,HCT 116 cell,0.6922,rag_selected
HCT-116,CLO_0003665,,,0.0,NIL,CLO:0003665,HCT 116 cell,0.9354,dense_nn,CLO:0003665,HCT 116 cell,0.9354,rag_selected
HCT116 DMSO,CLO_0003665,,,0.0,NIL,CLO:0002545,COLO 320 DMF cell,0.7011,dense_nn,CLO:0002545,COLO 320 DMF cell,0.7011,rag_abstained
HCT116 TP53-/-_Nutlin3A,CLO_0003665,,,0.0,NIL,CLO:0008338,p53NiS1 cell,0.639,dense_nn,CLO:0008338,p53NiS1 cell,0.639,rag_abstained
HCT116 TP53-/-_Nutlin-3A,CLO_0003665,,,0.0,NIL,CLO:0008338,p53NiS1 cell,0.6501,dense_nn,CLO:0008338,p53NiS1 cell,0.6501,rag_abstained
HCT-116_colon_carcinoma,CLO_0003665,,,0.0,NIL,CLO:0003665,HCT 116 cell,0.8896,dense_nn,CLO:0003665,HCT 116 cell,0.8896,rag_selected
HCT-116_colon_carcinoma_5FU,CLO_0003665,,,0.0,NIL,CLO:0003665,HCT 116 cell,0.7566,dense_nn,CLO:0003665,HCT 116 cell,0.7566,rag_selected
HCT-116_colon_carcinoma_CAMP,CLO_0003665,,,0.0,NIL,CLO:0003665,HCT 116 cell,0.8322,dense_nn,CLO:0003665,HCT 116 cell,0.8322,rag_selected
HCT-116_colon_carcinoma_DMSO_KOATF3,CLO_0003665,,,0.0,NIL,CLO:0003665,HCT 116 cell,0.7642,dense_nn,CLO:0003665,HCT 116 cell,0.7642,rag_selected
HCT-116_colon_carcinoma_TCF4,CLO_0003665,,,0.0,NIL,CLO:0003665,HCT 116 cell,0.6188,dense_nn,CLO:0003665,HCT 116 cell,0.6188,rag_selected
HCT-116_colon_carcinoma_TCF4_DOX,CLO_0003665,,,0.0,NIL,CLO:0003665,HCT 116 cell,0.7003,dense_nn,CLO:0003665,HCT 116 cell,0.7003,rag_selected
HCT116_DMSO,CLO_0003665,,,0.0,NIL,CLO:0002545,COLO 320 DMF cell,0.7011,dense_nn,CLO:0003665,HCT 116 cell,0.0,rag_graph_selected
HCT116_encode,CLO_0003665,,,0.0,NIL,CLO:0000513,immortal human colon-derived cell line cell,0.6235,dense_nn,CLO:0003665,HCT 116 cell,0.0,rag_graph_selected
HCT116_GLIS2.1-DMSO,CLO_0003665,,,0.0,NIL,CLO:0016094,GM03954 cell,0.6976,dense_nn,CLO:0003665,HCT 116 cell,0.0,rag_graph_selected
HCT116_GLIS2.2-DMSO,CLO_0003665,,,0.0,NIL,CLO:0012545,GM02964 cell,0.6866,dense_nn,CLO:0003665,HCT 116 cell,0.0,rag_graph_selected
HCT116_Heterozygous_ARID1A-KO,CLO_0003665,,,0.0,NIL,CLO:0037350,p53RE-bla HCT-116 cell line,0.5664,dense_nn,CLO:0003665,HCT 116 cell,0.0,rag_graph_selected
HCT116_Homozygous_ARID1A-KO,CLO_0003665,,,0.0,NIL,CLO:0037350,p53RE-bla HCT-116 cell line,0.5868,dense_nn,CLO:0003665,HCT 116 cell,0.0,rag_graph_selected
HCT116_IFN-beta_1h,CLO_0003665,,,0.0,NIL,CLO:0006699,ILB1-H21 cell,0.6974,dense_nn,CLO:0003665,HCT 116 cell,0.0,rag_graph_selected
HCT116_NONT,CLO_0003665,,,0.0,NIL,CLO:0037350,p53RE-bla HCT-116 cell line,0.7252,dense_nn,CLO:0003665,HCT 116 cell,0.6648,rag_selected
HCT116_Nutlin-3A,CLO_0003665,,,0.0,NIL,CLO:0009910,HCC3153 cell,0.6671,dense_nn,CLO:0003665,HCT 116 cell,0.0,rag_graph_selected
HCT116_Parental,CLO_0003665,,,0.0,NIL,CLO:0037350,p53RE-bla HCT-116 cell line,0.702,dense_nn,CLO:0003665,HCT 116 cell,0.0,rag_graph_selected
HCT116_shPAF1,CLO_0003665,,,0.0,NIL,CLO:0009229,SWLA1 cell,0.6102,dense_nn,CLO:0003665,HCT 116 cell,0.0,rag_graph_selected
HCT116_siCtrl-5FU,CLO_0003665,,,0.0,NIL,CLO:0009102,SNU-5 cell,0.694,dense_nn,CLO:0003665,HCT 116 cell,0.0,rag_graph_selected
HCT116_siGLIS2.1-5FU,CLO_0003665,,,0.0,NIL,CLO:0037350,p53RE-bla HCT-116 cell line,0.6422,dense_nn,CLO:0003665,HCT 116 cell,0.0,rag_graph_selected
HCT116_siGLIS2.2-5FU,CLO_0003665,,,0.0,NIL,CLO:0009102,SNU-5 cell,0.6616,dense_nn,CLO:0003665,HCT 116 cell,0.0,rag_graph_selected
HCT-116-RAD21-mAC,CLO_0003665,,,0.0,NIL,CLO:0037350,p53RE-bla HCT-116 cell line,0.809,dense_nn,CLO:0003665,HCT 116 cell,0.7612,rag_selected
HCT15,CLO_0003666,,,0.0,NIL,CLO:0003666,HCT-15 cell,0.7233,dense_nn,CLO:0003666,HCT-15 cell,0.7233,rag_selected
HCT-15,CLO_0003666,CLO:0003666,HCT-15 cell,1.0,exact_pref,CLO:0003666,HCT-15 cell,1.0,exact_pref,CLO:0003666,HCT-15 cell,1.0,exact_pref
HCT-15_colon_carcinoma,CLO_0003666,CLO:0003666,HCT-15 cell,1.0,prefix_truncated,CLO:0003666,HCT-15 cell,1.0,prefix_truncated,CLO:0003666,HCT-15 cell,1.0,prefix_truncated
Heart-derived sendai virus reprogrammed iPSC,CLO_0037307,,,0.0,NIL,CLO:0037308,human induced pluripotent stem cell line cell,0.7625,dense_nn,CLO:0037308,human induced pluripotent stem cell line cell,0.7625,rag_selected
heat shocked K562,CLO_0007059,,,0.0,NIL,CLO:0007060,K562 cl.6 cell,0.838,dense_nn,CLO:0007060,K562 cl.6 cell,0.838,rag_selected
HEC-1-A,CLO_0003674,CLO:0003674,HEC-1-A cell,1.0,exact_pref,CLO:0003674,HEC-1-A cell,1.0,exact_pref,CLO:0003674,HEC-1-A cell,1.0,exact_pref
HEC-1-B,CLO_0003675,CLO:0003675,HEC-1-B cell,1.0,exact_pref,CLO:0003675,HEC-1-B cell,1.0,exact_pref,CLO:0003675,HEC-1-B cell,1.0,exact_pref
HEK293,CLO_0001230,CLO:0001230,HEK293,1.0,exact_pref,CLO:0001230,HEK293,1.0,exact_pref,CLO:0001230,HEK293,1.0,exact_pref
HEK-293,CLO_0001230,CLO:0001230,HEK293,0.9231,fuzzy,CLO:0001230,HEK293,0.9004,dense_nn,CLO:0001230,HEK293,0.9004,rag_selected
HEK293 no dox,CLO_0001230,CLO:0001230,HEK293,1.0,prefix_truncated,CLO:0001230,HEK293,1.0,prefix_truncated,CLO:0001230,HEK293,1.0,prefix_truncated
HEK293_embryonic_kidney,CLO_0001230,CLO:0001230,HEK293,1.0,prefix_truncated,CLO:0001230,HEK293,1.0,prefix_truncated,CLO:0001230,HEK293,1.0,prefix_truncated
HEK293_encode,CLO_0001230,CLO:0001230,HEK293,1.0,prefix_truncated,CLO:0001230,HEK293,1.0,prefix_truncated,CLO:0001230,HEK293,1.0,prefix_truncated
HEK293_siBAHD1_W667G_mutant,CLO_0001230,CLO:0001230,HEK293,1.0,prefix_truncated,CLO:0001230,HEK293,1.0,prefix_truncated,CLO:0001230,HEK293,1.0,prefix_truncated
HEK293_siBAHD1_WT,CLO_0001230,CLO:0001230,HEK293,1.0,prefix_truncated,CLO:0001230,HEK293,1.0,prefix_truncated,CLO:0001230,HEK293,1.0,prefix_truncated
HEK293-A,CLO_0001230,,,0.0,NIL,CLO:0001230,HEK293,0.9004,dense_nn,CLO:0001230,HEK293,0.9004,rag_selected
HEK293A_empty-vector_DMSO_6h,CLO_0001230,,,0.0,NIL,CLO:0037374,HEK293H-derived cell,0.7503,dense_nn,CLO:0037374,HEK293H-derived cell,0.7503,rag_abstained
HEK293A_WT-MEF2B_DMSO_6h,CLO_0001230,,,0.0,NIL,CLO:0037352,ER-alpha-UAS-bla HEK293,0.6765,dense_nn,CLO:0037352,ER-alpha-UAS-bla HEK293,0.6765,rag_abstained
HEK293FT,CLO_0037237,CLO:0037372,HEK293T cell,0.9333,fuzzy,CLO:0001230,HEK293,0.8319,dense_nn,CLO:0001230,HEK293,0.8319,rag_selected
HEK293-FT,CLO_0037237,,,0.0,NIL,CLO:0001230,HEK293,0.8096,dense_nn,CLO:0001230,HEK293,0.8096,rag_selected
HEK293-FT_human_embryonic_kidney_female_transformed,CLO_0037237,,,0.0,NIL,CLO:0001230,HEK293,0.8329,dense_nn,CLO:0001230,HEK293,0.8329,rag_selected
HEK293T,CLO_0037372,CLO:0037372,HEK293T cell,1.0,exact_pref,CLO:0037372,HEK293T cell,1.0,exact_pref,CLO:0037372,HEK293T cell,1.0,exact_pref
HEK293T_embryonic_kidney,CLO_0037372,CLO:0037372,HEK293T cell,1.0,prefix_truncated,CLO:0037372,HEK293T cell,1.0,prefix_truncated,CLO:0037372,HEK293T cell,1.0,prefix_truncated
HEK-MOR Cells,CLO_0001230,,,0.0,NIL,CLO:0007833,MOR/0.2R cell,0.7986,dense_nn,CLO:0007833,MOR/0.2R cell,0.7986,rag_selected
HEL,CLO_0003679,CLO:0003679,HEL cell,1.0,exact_pref,CLO:0003679,HEL cell,1.0,exact_pref,CLO:0003679,HEL cell,1.0,exact_pref
HEL_Erythro_Leukemia,CLO_0003679,CLO:0003679,HEL cell,1.0,prefix_truncated,CLO:0003679,HEL cell,1.0,prefix_truncated,CLO:0003679,HEL cell,1.0,prefix_truncated
HEL_sgLKB1e2,CLO_0003679,CLO:0003679,HEL cell,1.0,prefix_truncated,CLO:0003679,HEL cell,1.0,prefix_truncated,CLO:0003679,HEL cell,1.0,prefix_truncated
HEL_sgNeg2,CLO_0003679,CLO:0003679,HEL cell,1.0,prefix_truncated,CLO:0003679,HEL cell,1.0,prefix_truncated,CLO:0003679,HEL cell,1.0,prefix_truncated
HEL_sgSIK3e4,CLO_0003679,CLO:0003679,HEL cell,1.0,prefix_truncated,CLO:0003679,HEL cell,1.0,prefix_truncated,CLO:0003679,HEL cell,1.0,prefix_truncated
HEL92.1.7,CLO_0003682,CLO:0003683,HEL92.1.7 cell,1.0,exact_pref,CLO:0003683,HEL92.1.7 cell,1.0,exact_pref,CLO:0003683,HEL92.1.7 cell,1.0,exact_pref
HEL92.1.7_Drug resistant,CLO_0003682,CLO:0003683,HEL92.1.7 cell,1.0,prefix_truncated,CLO:0003683,HEL92.1.7 cell,1.0,prefix_truncated,CLO:0003683,HEL92.1.7 cell,1.0,prefix_truncated
HeLa,CLO_0003684,CLO:0003684,HeLa cell,1.0,exact_pref,CLO:0003684,HeLa cell,1.0,exact_pref,CLO:0003684,HeLa cell,1.0,exact_pref
Hela,CLO_0003684,CLO:0003684,HeLa cell,1.0,exact_pref,CLO:0003684,HeLa cell,1.0,exact_pref,CLO:0003684,HeLa cell,1.0,exact_pref
HeLa_1_low,CLO_0003684,CLO:0003684,HeLa cell,1.0,prefix_truncated,CLO:0003684,HeLa cell,1.0,prefix_truncated,CLO:0003684,HeLa cell,1.0,prefix_truncated
HeLa_2_high,CLO_0003684,CLO:0003684,HeLa cell,1.0,prefix_truncated,CLO:0003684,HeLa cell,1.0,prefix_truncated,CLO:0003684,HeLa cell,1.0,prefix_truncated
HeLa_cervical_adenocarcinoma,CLO_0003684,CLO:0003684,HeLa cell,1.0,prefix_truncated,CLO:0003684,HeLa cell,1.0,prefix_truncated,CLO:0003684,HeLa cell,1.0,prefix_truncated
HeLa_S3,CLO_0003696,CLO:0003696,HeLa S3 cell,1.0,exact_pref,CLO:0003696,HeLa S3 cell,1.0,exact_pref,CLO:0003696,HeLa S3 cell,1.0,exact_pref
HeLa_S3_cervical_adenocarcinoma,CLO_0003696,CLO:0003696,HeLa S3 cell,1.0,prefix_truncated,CLO:0003696,HeLa S3 cell,1.0,prefix_truncated,CLO:0003696,HeLa S3 cell,1.0,prefix_truncated
HeLaS3,CLO_0003696,CLO:0003696,HeLa S3 cell,0.9231,fuzzy,CLO:0003699,HELA-S3 cell,0.8311,dense_nn,CLO:0003699,HELA-S3 cell,0.8311,rag_selected
HelaS3,CLO_0003696,CLO:0003696,HeLa S3 cell,0.9231,fuzzy,CLO:0003699,HELA-S3 cell,0.8311,dense_nn,CLO:0003699,HELA-S3 cell,0.8311,rag_selected
HeLa-S3,CLO_0003696,CLO:0003699,HELA-S3 cell,1.0,exact_pref,CLO:0003699,HELA-S3 cell,1.0,exact_pref,CLO:0003699,HELA-S3 cell,1.0,exact_pref
HeLa-S3 cervical carcinoma,CLO_0003696,CLO:0003699,HELA-S3 cell,1.0,prefix_truncated,CLO:0003699,HELA-S3 cell,1.0,prefix_truncated,CLO:0003699,HELA-S3 cell,1.0,prefix_truncated
HeLa-S3 Cervical Carcinoma Cell Line,CLO_0003696,CLO:0003699,HELA-S3 cell,1.0,prefix_truncated,CLO:0003699,HELA-S3 cell,1.0,prefix_truncated,CLO:0003699,HELA-S3 cell,1.0,prefix_truncated
HelaS3 ENCODE,CLO_0003696,,,0.0,NIL,CLO:0003696,HeLa S3 cell,0.6715,dense_nn,CLO:0003696,HeLa S3 cell,0.6715,rag_selected
HeLa-S3_Cervical_Carcinoma,CLO_0003696,CLO:0003699,HELA-S3 cell,1.0,prefix_truncated,CLO:0003699,HELA-S3 cell,1.0,prefix_truncated,CLO:0003699,HELA-S3 cell,1.0,prefix_truncated
H-EMC-SS,CLO_0003701,CLO:0003701,H-EMC-SS cell,1.0,exact_pref,CLO:0003701,H-EMC-SS cell,1.0,exact_pref,CLO:0003701,H-EMC-SS cell,1.0,exact_pref
Hep G2,CLO_0003704,CLO:0003704,Hep G2 cell,1.0,exact_pref,CLO:0003704,Hep G2 cell,1.0,exact_pref,CLO:0003704,Hep G2 cell,1.0,exact_pref
Hep-2 cells mock treated biol_rep1,CLO_0003706,CLO:0003706,Hep-2 cell,1.0,prefix_truncated,CLO:0003706,Hep-2 cell,1.0,prefix_truncated,CLO:0003706,Hep-2 cell,1.0,prefix_truncated
Hep-2 cells mock treated biol_rep2,CLO_0003706,CLO:0003706,Hep-2 cell,1.0,prefix_truncated,CLO:0003706,Hep-2 cell,1.0,prefix_truncated,CLO:0003706,Hep-2 cell,1.0,prefix_truncated
Hep-2 cells mock treated biol_rep3,CLO_0003706,CLO:0003706,Hep-2 cell,1.0,prefix_truncated,CLO:0003706,Hep-2 cell,1.0,prefix_truncated,CLO:0003706,Hep-2 cell,1.0,prefix_truncated
Hep-2 cells treated with Streptococci strain 5448 biol_rep1,CLO_0003706,CLO:0003706,Hep-2 cell,1.0,prefix_truncated,CLO:0003706,Hep-2 cell,1.0,prefix_truncated,CLO:0003706,Hep-2 cell,1.0,prefix_truncated
Hep-2 cells treated with Streptococci strain 5448 biol_rep2,CLO_0003706,CLO:0003706,Hep-2 cell,1.0,prefix_truncated,CLO:0003706,Hep-2 cell,1.0,prefix_truncated,CLO:0003706,Hep-2 cell,1.0,prefix_truncated
Hep-2 cells treated with Streptococci strain 5448 biol_rep3,CLO_0003706,CLO:0003706,Hep-2 cell,1.0,prefix_truncated,CLO:0003706,Hep-2 cell,1.0,prefix_truncated,CLO:0003706,Hep-2 cell,1.0,prefix_truncated
Hep-2 cells treated with Streptococci strain JRS4 biol_rep1,CLO_0003706,CLO:0003706,Hep-2 cell,1.0,prefix_truncated,CLO:0003706,Hep-2 cell,1.0,prefix_truncated,CLO:0003706,Hep-2 cell,1.0,prefix_truncated
Hep-2 cells treated with Streptococci strain JRS4 biol_rep2,CLO_0003706,CLO:0003706,Hep-2 cell,1.0,prefix_truncated,CLO:0003706,Hep-2 cell,1.0,prefix_truncated,CLO:0003706,Hep-2 cell,1.0,prefix_truncated
Hep-2 cells treated with Streptococci strain JRS4 biol_rep3,CLO_0003706,CLO:0003706,Hep-2 cell,1.0,prefix_truncated,CLO:0003706,Hep-2 cell,1.0,prefix_truncated,CLO:0003706,Hep-2 cell,1.0,prefix_truncated
Hep3B,CLO_0003702,,,0.0,NIL,CLO:0003710,HEP-3B cell,0.8518,dense_nn,CLO:0003710,HEP-3B cell,0.8518,rag_selected
Hep-3B2-1-7,CLO_0003703,,,0.0,NIL,CLO:0003703,Hep 3B2.1-7 cell,0.8266,dense_nn,CLO:0003703,Hep 3B2.1-7 cell,0.8266,rag_selected
hepatoblastoma cell line:HuH-6,CLO_0050851,,,0.0,NIL,CLO:0009988,huH-1 cell,0.8704,dense_nn,CLO:0009988,huH-1 cell,0.8704,rag_selected
hepatocellular carcinoma cell line: HepG2 ENCODE biol_rep1,CLO_0003704,,,0.0,NIL,CLO:0037360,ARE-bla HepG2,0.6739,dense_nn,CLO:0037360,ARE-bla HepG2,0.6739,rag_selected
hepatocellular carcinoma cell line: HepG2 ENCODE biol_rep2,CLO_0003704,,,0.0,NIL,CLO:0037360,ARE-bla HepG2,0.6954,dense_nn,CLO:0037360,ARE-bla HepG2,0.6954,rag_selected
hepatocellular carcinoma cell line: HepG2 ENCODE biol_rep3,CLO_0003704,,,0.0,NIL,CLO:0037360,ARE-bla HepG2,0.69,dense_nn,CLO:0037360,ARE-bla HepG2,0.69,rag_selected
hepatoma cell line:Li-7,CLO_0050854,,,0.0,NIL,CLO:0007315,LI 27 cell,0.7336,dense_nn,CLO:0007315,LI 27 cell,0.7336,rag_selected
HepG2,CLO_0003704,,,0.0,NIL,CLO:0003704,Hep G2 cell,0.7714,dense_nn,CLO:0003704,Hep G2 cell,0.7714,rag_selected
Hep-G2,CLO_0003704,,,0.0,NIL,CLO:0003704,Hep G2 cell,0.897,dense_nn,CLO:0003704,Hep G2 cell,0.897,rag_selected
HepG2 ENCODE,CLO_0003704,,,0.0,NIL,CLO:0037360,ARE-bla HepG2,0.7078,dense_nn,CLO:0003704,Hep G2 cell,0.0,rag_graph_selected
HepG2 hepatocellular carcinoma,CLO_0003704,,,0.0,NIL,CLO:0003704,Hep G2 cell,0.7733,dense_nn,CLO:0003704,Hep G2 cell,0.7733,rag_selected
HepG2 Hepatocellular Carcinoma Cell Line,CLO_0003704,,,0.0,NIL,CLO:0003704,Hep G2 cell,0.8121,dense_nn,CLO:0003704,Hep G2 cell,0.8121,rag_selected
HepG2_hepatoblastoma,CLO_0003704,,,0.0,NIL,CLO:0003710,HEP-3B cell,0.7556,dense_nn,CLO:0003704,Hep G2 cell,0.7446,rag_selected
HepG2_Hepatocellular_Carcinoma,CLO_0003704,,,0.0,NIL,CLO:0003704,Hep G2 cell,0.7733,dense_nn,CLO:0003704,Hep G2 cell,0.7733,rag_selected
HepG2_shBRG1,CLO_0003704,,,0.0,NIL,CLO:0037360,ARE-bla HepG2,0.7826,dense_nn,CLO:0037360,ARE-bla HepG2,0.7826,rag_selected
HepG2_shNS,CLO_0003704,,,0.0,NIL,CLO:0037360,ARE-bla HepG2,0.7897,dense_nn,CLO:0037360,ARE-bla HepG2,0.7897,rag_selected
HEPM,CLO_0003714,CLO:0003714,HEPM cell,1.0,exact_pref,CLO:0003714,HEPM cell,1.0,exact_pref,CLO:0003714,HEPM cell,1.0,exact_pref
hereditary spherocytic anemia cell line:WIL2-NS,CLO_0009604,,,0.0,NIL,CLO:0009601,WIL2 NS cell,0.7957,dense_nn,CLO:0009604,WIL2-NS cell,0.7733,rag_selected
hESC,CLO_0037280,,,0.0,NIL,CLO:0037280,human embryonic stem cell line cell,0.8108,dense_nn,CLO:0037280,human embryonic stem cell line cell,0.8108,rag_selected
hESC-1,CLO_0037281,,,0.0,NIL,CLO:0009859,ES1 cell,0.7267,dense_nn,CLO:0009859,ES1 cell,0.7267,rag_selected
hESC-1_Embryonic_stem_cells,CLO_0037281,,,0.0,NIL,CLO:0037280,human embryonic stem cell line cell,0.8338,dense_nn,CLO:0037280,human embryonic stem cell line cell,0.8338,rag_selected
hESC-1_Embryonic_stem_cells_DAMAGED,CLO_0037281,,,0.0,NIL,CLO:0037319,human embryonic stem cell line cell derived by somatic cell nuclear transfer,0.6911,dense_nn,CLO:0037319,human embryonic stem cell line cell derived by somatic cell nuclear transfer,0.6911,rag_selected
hESC-1_Embryonic_stem_cells_DIFF,CLO_0037281,,,0.0,NIL,CLO:0037280,human embryonic stem cell line cell,0.7526,dense_nn,CLO:0037280,human embryonic stem cell line cell,0.7526,rag_selected
hESC-1_Embryonic_stem_cells_DIFF_D0,CLO_0037281,,,0.0,NIL,CLO:0037280,human embryonic stem cell line cell,0.7079,dense_nn,CLO:0037280,human embryonic stem cell line cell,0.7079,rag_selected
hESC-1_Embryonic_stem_cells_DIFF_D1,CLO_0037281,,,0.0,NIL,CLO:0037158,DSH1 cell,0.7213,dense_nn,CLO:0037319,human embryonic stem cell line cell derived by somatic cell nuclear transfer,0.0,rag_graph_selected
hESC-1_Embryonic_stem_cells_DIFF_D2,CLO_0037281,,,0.0,NIL,CLO:0037158,DSH1 cell,0.7493,dense_nn,CLO:0037319,human embryonic stem cell line cell derived by somatic cell nuclear transfer,0.0,rag_graph_selected
hESC-1_Embryonic_stem_cells_NAIVE,CLO_0037281,,,0.0,NIL,CLO:0037280,human embryonic stem cell line cell,0.7119,dense_nn,CLO:0037280,human embryonic stem cell line cell,0.7119,rag_selected
hESC-1_Embryonic_stem_cells_PRIMED,CLO_0037281,,,0.0,NIL,CLO:0009859,ES1 cell,0.7371,dense_nn,CLO:0009859,ES1 cell,0.7371,rag_selected
hESC-1_Embryonic_stem_cells_WNT3A,CLO_0037281,,,0.0,NIL,CLO:0002950,ES-D3 cell,0.7341,dense_nn,CLO:0002950,ES-D3 cell,0.7341,rag_selected
HFL-1,CLO_0003733,,,0.0,NIL,CLO:0003730,HFF-1 cell,0.5936,dense_nn,CLO:0003734,HFL1 cell,0.5431,rag_selected
