entity_text,gold_id,ols_exact,ols_top
acyl-CoA,CHEBI:17984,CHEBI:17984,CHEBI:17984
Medium-chain acyl-CoA,CHEBI:61907,,CHEBI:61907
medium-chain length fatty acid,CHEBI:59554,,CHEBI:59554
thioesters,CHEBI:51277,,CHEBI:27743
fatty acid,CHEBI:35366,CHEBI:35366,CHEBI:35366
message,CHEBI:33695,,CHEBI:6783
message,CHEBI:33695,,CHEBI:6783
short-chain acyl-CoA,CHEBI:61905,,CHEBI:61905
electron,CHEBI:10545,CHEBI:10545,CHEBI:10545
flavoprotein,CHEBI:5086,CHEBI:5086,CHEBI:5086
octanoyl-CoA,CHEBI:15533,CHEBI:15533,CHEBI:15533
palmitoyl-CoA,CHEBI:15525,CHEBI:15525,CHEBI:15525
octanoyl-CoA,CHEBI:15533,CHEBI:15533,CHEBI:15533
palmitoyl-CoA,CHEBI:15525,CHEBI:15525,CHEBI:15525
octanoyl-CoA,CHEBI:15533,CHEBI:15533,CHEBI:15533
palmitoyl-CoA,CHEBI:15525,CHEBI:15525,CHEBI:15525
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234
fatty acid,CHEBI:35366,CHEBI:35366,CHEBI:35366
Organic Acid,CHEBI:64709,CHEBI:64709,CHEBI:37783
Acylcarnitine,CHEBI:17387,,CHEBI:86490
organic acid,CHEBI:64709,CHEBI:64709,CHEBI:64709
organic acid,CHEBI:64709,CHEBI:64709,CHEBI:64709
adipic acids,CHEBI:30832,,CHEBI:194148
suberic acids,CHEBI:9300,,CHEBI:9300
sebacic acids,CHEBI:41865,,CHEBI:41865
hexanoylglycine,CHEBI:64390,,CHEBI:64390
organic acids,CHEBI:64709,,CHEBI:37783
Adipic acid,CHEBI:30832,CHEBI:30832,CHEBI:194148
β-hydroxybutyric,CHEBI:20067,,CHEBI:57630
acetoacetic,CHEBI:15344,,CHEBI:15345
carnitine,CHEBI:17126,CHEBI:17126,CHEBI:17126
decenoylcarnitine,CHEBI:86063,,CHEBI:86063
acylcarnitine,CHEBI:17387,,CHEBI:86490
acylcarnitine,CHEBI:17387,,CHEBI:86490
acylcarnitine,CHEBI:17387,,CHEBI:86490
acylcarnitine,CHEBI:17387,,CHEBI:86490
acylcarnitines,CHEBI:17387,,CHEBI:86490
acylcarnitine,CHEBI:17387,,CHEBI:86490
acylcarnitine,CHEBI:17387,,CHEBI:86490
Acylcarnitine,CHEBI:17387,,CHEBI:86490
acylcarnitine,CHEBI:17387,,CHEBI:86490
acylcarnitine,CHEBI:17387,,CHEBI:86490
acylcarnitines,CHEBI:17387,,CHEBI:86490
acylcarnitine,CHEBI:17387,,CHEBI:86490
pigment,CHEBI:26130,,CHEBI:26130
metabolites,CHEBI:25212,,CHEBI:75772
hexanoylglycine,CHEBI:64390,,CHEBI:64390
Acylcarnitine,CHEBI:17387,,CHEBI:86490
very long-chain acyl-CoA,CHEBI:61910,,CHEBI:83157
acyl,CHEBI:22221,,CHEBI:83157
acyl,CHEBI:22221,,CHEBI:83157
CoA,CHEBI:15346,,CHEBI:83157
CoA,CHEBI:15346,,CHEBI:83157
palmitoyl-CoA,CHEBI:15525,CHEBI:15525,CHEBI:15525
antigen,CHEBI:59132,CHEBI:59132,CHEBI:59132
acyl-CoA,CHEBI:17984,CHEBI:17984,CHEBI:17984
long chain fat,CHEBI:15904,,CHEBI:83157
acyl-CoA,CHEBI:17984,CHEBI:17984,CHEBI:17984
fatty acids,CHEBI:35366,,CHEBI:83157
neomycin,CHEBI:7507,CHEBI:7507,CHEBI:7507
G418,CHEBI:42768,,CHEBI:172916
guanidinium,CHEBI:30087,CHEBI:30087,CHEBI:30087
thiocyanate,CHEBI:18022,CHEBI:18022,CHEBI:18022
agarose,CHEBI:2511,CHEBI:2511,CHEBI:2511
formaldehyde,CHEBI:16842,CHEBI:16842,CHEBI:16842
nitrocellulose,CHEBI:53325,CHEBI:53325,CHEBI:53325
32P,CHEBI:37972,,
formamide,CHEBI:16397,CHEBI:16397,CHEBI:16397
dextran sulfate,CHEBI:34674,CHEBI:34674,CHEBI:34674
reagent,CHEBI:33893,CHEBI:33893,CHEBI:33893
SDS,CHEBI:8984,,CHEBI:8984
SDS,CHEBI:8984,,CHEBI:8984
SDS,CHEBI:8984,,CHEBI:8984
agarose,CHEBI:2511,CHEBI:2511,CHEBI:2511
formaldehyde,CHEBI:16842,CHEBI:16842,CHEBI:16842
ethidium bromide,CHEBI:4883,CHEBI:4883,CHEBI:4883
Nonidet P-40,CHEBI:78708,,
sodium deoxycholate,CHEBI:9177,CHEBI:9177,CHEBI:9177
SDS,CHEBI:8984,,CHEBI:8984
glycerol,CHEBI:17754,CHEBI:17754,CHEBI:17754
phenylmethylsulfonylfluoride,CHEBI:8102,,
sodium orthovanadate,CHEBI:35607,,CHEBI:35607
SDS,CHEBI:8984,,CHEBI:8984
nitrocellulose,CHEBI:53325,CHEBI:53325,CHEBI:53325
Tween-20,CHEBI:53424,,CHEBI:53424
octanoyl-CoA,CHEBI:15533,CHEBI:15533,CHEBI:15533
palmitoyl-CoA,CHEBI:15525,CHEBI:15525,CHEBI:15525
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234
fatty acid,CHEBI:35366,CHEBI:35366,CHEBI:35366
organic acid,CHEBI:64709,CHEBI:64709,CHEBI:64709
carnitine,CHEBI:17126,CHEBI:17126,CHEBI:17126
Glucose,CHEBI:17234,,CHEBI:176594
fatty acids,CHEBI:35366,,CHEBI:83157
reagents,CHEBI:33893,,CHEBI:67126
organic acid,CHEBI:64709,CHEBI:64709,CHEBI:64709
tetracosane,CHEBI:32936,CHEBI:32936,CHEBI:32936
Acylcarnitine,CHEBI:17387,,CHEBI:86490
formalin,CHEBI:16842,,CHEBI:16842
hematoxylin,CHEBI:51686,,CHEBI:51686
electron,CHEBI:10545,CHEBI:10545,CHEBI:10545
flavoprotein,CHEBI:5086,CHEBI:5086,CHEBI:5086
medium-chain acyl-CoA,CHEBI:61907,,CHEBI:61907
short-chain acyl-CoA,CHEBI:61905,,CHEBI:61905
very long-chain acyl-CoA,CHEBI:61910,,CHEBI:83157
reagents,CHEBI:33893,,CHEBI:67126
Medium-chain acyl-CoA,CHEBI:61907,,CHEBI:61907
AMPA,CHEBI:34018,,CHEBI:64102
α-amino-3-hydroxy-5-methyl-4-isoxazolepropionate,CHEBI:34018,,
Ca2+,CHEBI:29108,,CHEBI:224236
Ca2+,CHEBI:29108,,CHEBI:224236
gamma-aminobutyric acid,CHEBI:16865,CHEBI:16865,CHEBI:16865
gamma-aminobutyric acid,CHEBI:16865,CHEBI:16865,CHEBI:16865
Ca2+,CHEBI:29108,,CHEBI:224236
α-amino-3-hydroxy-5-methyl-4-isoxazolepropionate,CHEBI:34018,,
α-amino-3-hydroxy-5-methyl-4-isoxazolepropionate,CHEBI:34018,,
AMPA,CHEBI:34018,,CHEBI:64102
ion,CHEBI:24870,CHEBI:24870,CHEBI:24870
Ca2+,CHEBI:29108,,CHEBI:224236
AMPA,CHEBI:34018,,CHEBI:64102
Ca2+,CHEBI:29108,,CHEBI:224236
AMPA,CHEBI:34018,,CHEBI:64102
Ca2+,CHEBI:29108,,CHEBI:224236
AMPA,CHEBI:34018,,CHEBI:64102
Ca2+,CHEBI:29108,,CHEBI:224236
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
Ca2+,CHEBI:29108,,CHEBI:224236
Ca2+,CHEBI:29108,,CHEBI:224236
AMPA,CHEBI:34018,,CHEBI:64102
AMPA,CHEBI:34018,,CHEBI:64102
Ca2+,CHEBI:29108,,CHEBI:224236
AMPA,CHEBI:34018,,CHEBI:64102
Ca2+,CHEBI:29108,,CHEBI:224236
AMPA,CHEBI:34018,,CHEBI:64102
mixtures,CHEBI:60004,,CHEBI:90855
mixtures,CHEBI:60004,,CHEBI:90855
cineol,CHEBI:23243,,CHEBI:27961
eugenol,CHEBI:4917,CHEBI:4917,CHEBI:4917
pelargonic acid,CHEBI:29019,,CHEBI:29019
valeric acid,CHEBI:17418,CHEBI:17418,CHEBI:17418
mixtures,CHEBI:60004,,CHEBI:90855
mixture,CHEBI:60004,CHEBI:60004,CHEBI:60004
Pel,CHEBI:29019,,CHEBI:133365
Val,CHEBI:17418,,CHEBI:64646
Ca2+,CHEBI:29108,,CHEBI:224236
Ca2+,CHEBI:29108,,CHEBI:224236
Ca2+,CHEBI:29108,,CHEBI:224236
AMPA,CHEBI:34018,,CHEBI:64102
pelargonic acid,CHEBI:29019,,CHEBI:29019
valeric acid,CHEBI:17418,CHEBI:17418,CHEBI:17418
Ca2+,CHEBI:29108,,CHEBI:224236
tetracycline,CHEBI:27902,CHEBI:27902,CHEBI:27902
Ca2+,CHEBI:29108,,CHEBI:224236
AMPA,CHEBI:34018,,CHEBI:64102
Ca2+,CHEBI:29108,,CHEBI:224236
Ca2+,CHEBI:29108,,CHEBI:224236
mixtures,CHEBI:60004,,CHEBI:90855
mixtures,CHEBI:60004,,CHEBI:90855
Ca2+,CHEBI:29108,,CHEBI:224236
AMPA,CHEBI:34018,,CHEBI:64102
Ca2+,CHEBI:29108,,CHEBI:224236
AMPA,CHEBI:34018,,CHEBI:64102
AMPA,CHEBI:34018,,CHEBI:64102
AMPA,CHEBI:34018,,CHEBI:64102
Ca2+,CHEBI:29108,,CHEBI:224236
Co2+,CHEBI:48828,,CHEBI:141770
Co2+,CHEBI:48828,,CHEBI:141770
Ca2+,CHEBI:29108,,CHEBI:224236
Ca2+,CHEBI:29108,,CHEBI:224236
Ca2+,CHEBI:29108,,CHEBI:224236
Ca2+,CHEBI:29108,,CHEBI:224236
AMPA,CHEBI:34018,,CHEBI:64102
Ca2+,CHEBI:29108,,CHEBI:224236
Ca2+,CHEBI:29108,,CHEBI:224236
AMPA,CHEBI:34018,,CHEBI:64102
Ca2+,CHEBI:29108,,CHEBI:224236
Ca2+,CHEBI:29108,,CHEBI:224236
tet,CHEBI:27902,,CHEBI:180664
FITC,CHEBI:37926,,CHEBI:37918
X-gal,CHEBI:75055,,CHEBI:148937
food,CHEBI:33290,CHEBI:33290,CHEBI:33290
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
food,CHEBI:33290,CHEBI:33290,CHEBI:33290
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
pelargonic acid,CHEBI:29019,,CHEBI:29019
valeric acid,CHEBI:17418,CHEBI:17418,CHEBI:17418
mixtures,CHEBI:60004,,CHEBI:90855
cineol,CHEBI:23243,,CHEBI:27961
eugenol,CHEBI:4917,CHEBI:4917,CHEBI:4917
mineral,CHEBI:46662,CHEBI:46662,CHEBI:46662
mineral,CHEBI:46662,CHEBI:46662,CHEBI:46662
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
mineral,CHEBI:46662,CHEBI:46662,CHEBI:46662
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
mixtures,CHEBI:60004,,CHEBI:90855
eugenol,CHEBI:4917,CHEBI:4917,CHEBI:4917
cineol,CHEBI:23243,,CHEBI:27961
eugenol,CHEBI:4917,CHEBI:4917,CHEBI:4917
cineol,CHEBI:23243,,CHEBI:27961
pelargonic acid,CHEBI:29019,,CHEBI:29019
valeric acid,CHEBI:17418,CHEBI:17418,CHEBI:17418
pelargonic acid,CHEBI:29019,,CHEBI:29019
valeric acid,CHEBI:17418,CHEBI:17418,CHEBI:17418
X-gal,CHEBI:75055,,CHEBI:148937
X-gal,CHEBI:75055,,CHEBI:148937
mixtures,CHEBI:60004,,CHEBI:90855
propidium iodide,CHEBI:51240,CHEBI:51240,CHEBI:51240
AMPA,CHEBI:34018,,CHEBI:64102
α-amino-3-hydroxy-5-methyl-4-isoxazolepropionate,CHEBI:34018,,
α-amino-3-hydroxy-5-methyl-4-isoxazolepropionate,CHEBI:34018,,
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
Cin,CHEBI:23243,,CHEBI:184380
Eu,CHEBI:4917,,CHEBI:49591
Cin,CHEBI:23243,,CHEBI:184380
Eu,CHEBI:4917,,CHEBI:49591
Pel,CHEBI:29019,,CHEBI:133365
Val,CHEBI:17418,,CHEBI:64646
mixture,CHEBI:60004,CHEBI:60004,CHEBI:60004
Pel,CHEBI:29019,,CHEBI:133365
Val,CHEBI:17418,,CHEBI:64646
Cin,CHEBI:23243,,CHEBI:184380
cineol,CHEBI:23243,,CHEBI:27961
Eu,CHEBI:4917,,CHEBI:49591
eugenol,CHEBI:4917,CHEBI:4917,CHEBI:4917
Pel,CHEBI:29019,,CHEBI:133365
pelargonic acid,CHEBI:29019,,CHEBI:29019
Val,CHEBI:17418,,CHEBI:64646
valeric acid,CHEBI:17418,CHEBI:17418,CHEBI:17418
X-gal,CHEBI:75055,,CHEBI:148937
mixture,CHEBI:60004,CHEBI:60004,CHEBI:60004
mixture,CHEBI:60004,CHEBI:60004,CHEBI:60004
X-gal,CHEBI:75055,,CHEBI:148937
mixture,CHEBI:60004,CHEBI:60004,CHEBI:60004
AMPA,CHEBI:34018,,CHEBI:64102
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856
Zn2+,CHEBI:29105,,CHEBI:29105
Cu2+,CHEBI:29036,,CHEBI:29036
Cd2+,CHEBI:48775,,CHEBI:68612
ions,CHEBI:24870,,CHEBI:76743
ion,CHEBI:24870,CHEBI:24870,CHEBI:24870
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856
neomycin,CHEBI:7507,CHEBI:7507,CHEBI:7507
G418,CHEBI:42768,,CHEBI:172916
polyinosinic acid,CHEBI:76777,,CHEBI:84491
pI,CHEBI:76777,,CHEBI:63106
pI,CHEBI:76777,,CHEBI:63106
pI,CHEBI:76777,,CHEBI:63106
CdSO4,CHEBI:50292,,CHEBI:50292
CdSO4,CHEBI:50292,,CHEBI:50292
H2O,CHEBI:15377,,CHEBI:50423
H2O,CHEBI:15377,,CHEBI:50423
pI,CHEBI:76777,,CHEBI:63106
reagents,CHEBI:33893,,CHEBI:67126
hypoxanthin,CHEBI:17368,,CHEBI:136537
32P,CHEBI:37972,,
Reagent,CHEBI:33893,CHEBI:33893,CHEBI:67126
reagent,CHEBI:33893,CHEBI:33893,CHEBI:33893
32P,CHEBI:37972,,
penicillin,CHEBI:17334,CHEBI:17334,CHEBI:17334
streptomycin,CHEBI:17076,CHEBI:17076,CHEBI:17076
antigen,CHEBI:59132,CHEBI:59132,CHEBI:59132
reagent,CHEBI:33893,CHEBI:33893,CHEBI:33893
antigen,CHEBI:59132,CHEBI:59132,CHEBI:59132
calcium phosphate,CHEBI:77635,CHEBI:77635,CHEBI:77635
neomycin,CHEBI:7507,CHEBI:7507,CHEBI:7507
G418,CHEBI:42768,,CHEBI:172916
"l-buthionine-[S,R]-sulfoximine",CHEBI:28714,,CHEBI:94288
BSO,CHEBI:28714,,CHEBI:176509
drug,CHEBI:23888,CHEBI:23888,CHEBI:23888
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856
CdCl2,CHEBI:35456,,CHEBI:35456
MTT,CHEBI:53233,,CHEBI:72298
"3-[4,5-dimethylthiazol-2-yl]-2,5-diphenyl tetrazolium bromid",CHEBI:53233,,CHEBI:53233
pI,CHEBI:76777,,CHEBI:63106
pI,CHEBI:76777,,CHEBI:63106
pI,CHEBI:76777,,CHEBI:63106
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856
pI,CHEBI:76777,,CHEBI:63106
pI,CHEBI:76777,,CHEBI:63106
compounds,CHEBI:36357,,CHEBI:139359
ion,CHEBI:24870,CHEBI:24870,CHEBI:24870
ion,CHEBI:24870,CHEBI:24870,CHEBI:24870
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856
oxidized glutathione,CHEBI:17858,,CHEBI:17858
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856
gamma-glutamylcysteine,CHEBI:24195,CHEBI:24195,CHEBI:24195
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856
BSO,CHEBI:28714,,CHEBI:176509
inhibitor of glutamate-cysteine ligase,CHEBI:75599,,CHEBI:75599
tetrazolium,CHEBI:78021,,CHEBI:9505
salt,CHEBI:24866,CHEBI:24866,CHEBI:24866
MTT,CHEBI:53233,,CHEBI:72298
BSO,CHEBI:28714,,CHEBI:176509
BSO,CHEBI:28714,,CHEBI:176509
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856
pI,CHEBI:76777,,CHEBI:63106
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856
hydrogen peroxide,CHEBI:16240,CHEBI:16240,CHEBI:16240
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856
androgens,CHEBI:50113,,CHEBI:50113
compounds,CHEBI:36357,,CHEBI:139359
ion,CHEBI:24870,CHEBI:24870,CHEBI:24870
ion,CHEBI:24870,CHEBI:24870,CHEBI:24870
ion,CHEBI:24870,CHEBI:24870,CHEBI:24870
reactive oxygen species,CHEBI:26523,CHEBI:26523,CHEBI:26523
reduced glutathione,CHEBI:16856,,CHEBI:176342
lipid,CHEBI:18059,CHEBI:18059,CHEBI:18059
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856
Glutathione,CHEBI:16856,,CHEBI:76797
free radicals,CHEBI:26519,,CHEBI:229460
reactive oxygen species,CHEBI:26523,CHEBI:26523,CHEBI:26523
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856
reduced glutathione,CHEBI:16856,,CHEBI:176342
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856
neomycin,CHEBI:7507,CHEBI:7507,CHEBI:7507
pI,CHEBI:76777,,CHEBI:63106
pI,CHEBI:76777,,CHEBI:63106
32P,CHEBI:37972,,
32P,CHEBI:37972,,
pI,CHEBI:76777,,CHEBI:63106
CdSO4,CHEBI:50292,,CHEBI:50292
32P,CHEBI:37972,,
32P,CHEBI:37972,,
pI,CHEBI:76777,,CHEBI:63106
32P,CHEBI:37972,,
32P,CHEBI:37972,,
32P,CHEBI:37972,,
pI,CHEBI:76777,,CHEBI:63106
CdSO4,CHEBI:50292,,CHEBI:50292
pI,CHEBI:76777,,CHEBI:63106
32P,CHEBI:37972,,
32P,CHEBI:37972,,
32P,CHEBI:37972,,
32P,CHEBI:37972,,
pI,CHEBI:76777,,CHEBI:63106
CdSO4,CHEBI:50292,,CHEBI:50292
pI,CHEBI:76777,,CHEBI:63106
32P,CHEBI:37972,,
32P,CHEBI:37972,,
32P,CHEBI:37972,,
pI,CHEBI:76777,,CHEBI:63106
CdSO4,CHEBI:50292,,CHEBI:50292
pI,CHEBI:76777,,CHEBI:63106
32P,CHEBI:37972,,
32P,CHEBI:37972,,
32P,CHEBI:37972,,
reduced glutathione,CHEBI:16856,,CHEBI:176342
MTT,CHEBI:53233,,CHEBI:72298
BSO,CHEBI:28714,,CHEBI:176509
CdCl2,CHEBI:35456,,CHEBI:35456
pI,CHEBI:76777,,CHEBI:63106
CdSO4,CHEBI:50292,,CHEBI:50292
CdSO4,CHEBI:50292,,CHEBI:50292
reactive oxygen species,CHEBI:26523,CHEBI:26523,CHEBI:26523
xenobiotics,CHEBI:35703,,CHEBI:77748
Reactive oxygen species,CHEBI:26523,CHEBI:26523,CHEBI:70982
lipids,CHEBI:18059,,CHEBI:35679
carcinogens,CHEBI:50903,,CHEBI:50903
reagents,CHEBI:33893,,CHEBI:67126
reagents,CHEBI:33893,,CHEBI:67126
reagents,CHEBI:33893,,CHEBI:67126
inhibitors,CHEBI:35222,,CHEBI:62434
reagents,CHEBI:33893,,CHEBI:67126
molecules,CHEBI:36357,,CHEBI:76741
molecules,CHEBI:36357,,CHEBI:76741
inhibitors,CHEBI:35222,,CHEBI:62434
reagents,CHEBI:33893,,CHEBI:67126
inhibitor,CHEBI:35222,CHEBI:35222,CHEBI:35222
molecules,CHEBI:36357,,CHEBI:76741
carcinogens,CHEBI:50903,,CHEBI:50903
oxidants,CHEBI:63248,,CHEBI:38623
inhibitors,CHEBI:35222,,CHEBI:62434
reagents,CHEBI:33893,,CHEBI:67126
reagents,CHEBI:33893,,CHEBI:67126
molecules,CHEBI:36357,,CHEBI:76741
molecules,CHEBI:36357,,CHEBI:76741
molecules,CHEBI:36357,,CHEBI:76741
amyloid,CHEBI:60425,,CHEBI:64645
amyloid,CHEBI:60425,,CHEBI:64645
inhibitors,CHEBI:35222,,CHEBI:62434
doxycycline,CHEBI:50845,CHEBI:50845,CHEBI:50845
amyloid,CHEBI:60425,,CHEBI:64645
doxycycline,CHEBI:50845,CHEBI:50845,CHEBI:50845
amyloid,CHEBI:60425,,CHEBI:64645
amyloid,CHEBI:60425,,CHEBI:64645
amyloid,CHEBI:60425,,CHEBI:64645
amyloid,CHEBI:60425,,CHEBI:64645
amyloid,CHEBI:60425,,CHEBI:64645
amyloid,CHEBI:60425,,CHEBI:64645
amyloid,CHEBI:60425,,CHEBI:64645
amyloid,CHEBI:60425,,CHEBI:64645
holoprotein,CHEBI:33837,,
inhibitors,CHEBI:35222,,CHEBI:62434
molecule,CHEBI:36357,CHEBI:25367,CHEBI:25367
inhibitors,CHEBI:35222,,CHEBI:62434
amyloid,CHEBI:60425,,CHEBI:64645
amyloid,CHEBI:60425,,CHEBI:64645
reagents,CHEBI:33893,,CHEBI:67126
inhibitors,CHEBI:35222,,CHEBI:62434
amyloid,CHEBI:60425,,CHEBI:64645
tetracycline,CHEBI:27902,CHEBI:27902,CHEBI:27902
food,CHEBI:33290,CHEBI:33290,CHEBI:33290
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
tetracycline,CHEBI:27902,CHEBI:27902,CHEBI:27902
pharmaceutical,CHEBI:52217,CHEBI:52217,CHEBI:52217
inhibitor,CHEBI:35222,CHEBI:35222,CHEBI:35222
amyloid,CHEBI:60425,,CHEBI:64645
tetracycline,CHEBI:27902,CHEBI:27902,CHEBI:27902
tetracycline,CHEBI:27902,CHEBI:27902,CHEBI:27902
tetracycline,CHEBI:27902,CHEBI:27902,CHEBI:27902
tetracycline,CHEBI:27902,CHEBI:27902,CHEBI:27902
tetracycline,CHEBI:27902,CHEBI:27902,CHEBI:27902
tetracycline,CHEBI:27902,CHEBI:27902,CHEBI:27902
food,CHEBI:33290,CHEBI:33290,CHEBI:33290
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
Doxycycline,CHEBI:50845,CHEBI:50845,CHEBI:50845
Doxycycline,CHEBI:50845,CHEBI:50845,CHEBI:50845
dox,CHEBI:50845,,CHEBI:184307
dox,CHEBI:50845,,CHEBI:184307
chow,CHEBI:33290,,
chow,CHEBI:33290,,
antibiotic,CHEBI:33282,,CHEBI:140190
dox,CHEBI:50845,,CHEBI:184307
dox,CHEBI:50845,,CHEBI:184307
Chow,CHEBI:33290,,
antibiotic,CHEBI:33282,,CHEBI:140190
NaOH,CHEBI:32145,,CHEBI:32145
Tris,CHEBI:9754,CHEBI:9754,CHEBI:27090
HCl,CHEBI:17883,,CHEBI:74758
tetracycline,CHEBI:27902,CHEBI:27902,CHEBI:27902
cocktail,CHEBI:60004,,
Tris,CHEBI:9754,CHEBI:9754,CHEBI:27090
HCl,CHEBI:17883,,CHEBI:74758
Tris,CHEBI:9754,CHEBI:9754,CHEBI:27090
sodium dodecyl sulfate,CHEBI:8984,CHEBI:8984,CHEBI:8984
SDS,CHEBI:8984,,CHEBI:8984
Tris,CHEBI:9754,CHEBI:9754,CHEBI:27090
tricine,CHEBI:46760,CHEBI:46760,CHEBI:46760
SDS,CHEBI:8984,,CHEBI:8984
nitrocellulose,CHEBI:53325,CHEBI:53325,CHEBI:53325
solution,CHEBI:75958,CHEBI:75958,CHEBI:75958
superoxide,CHEBI:18421,CHEBI:18421,CHEBI:18421
Tween-20,CHEBI:53424,,CHEBI:53424
solution,CHEBI:75958,CHEBI:75958,CHEBI:75958
Tween-20,CHEBI:53424,,CHEBI:53424
reagent,CHEBI:33893,CHEBI:33893,CHEBI:33893
nitrocellulose,CHEBI:53325,CHEBI:53325,CHEBI:53325
sodium phosphate,CHEBI:37586,CHEBI:37586,CHEBI:37586
SDS,CHEBI:8984,,CHEBI:8984
sodium phosphate,CHEBI:37586,CHEBI:37586,CHEBI:37586
SDS,CHEBI:8984,,CHEBI:8984
sodium phosphate,CHEBI:37586,CHEBI:37586,CHEBI:37586
SDS,CHEBI:8984,,CHEBI:8984
Amyloid,CHEBI:60425,,CHEBI:64645
ether,CHEBI:25698,CHEBI:25698,CHEBI:25698
fixative,CHEBI:50913,CHEBI:50913,CHEBI:50913
alcohols,CHEBI:30879,,CHEBI:50269
methylsalicylate,CHEBI:31832,,CHEBI:36658
xylene,CHEBI:27338,CHEBI:27338,CHEBI:27338
alcohols,CHEBI:30879,,CHEBI:50269
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
silver nitrate,CHEBI:32130,,CHEBI:32130
solution,CHEBI:75958,CHEBI:75958,CHEBI:75958
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
silver nitrate,CHEBI:32130,,CHEBI:32130
solution,CHEBI:75958,CHEBI:75958,CHEBI:75958
ammonium hydroxide,CHEBI:18219,CHEBI:18219,CHEBI:18219
ammonia water,CHEBI:18219,,CHEBI:18219
formaldehyde,CHEBI:16842,CHEBI:16842,CHEBI:16842
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
nitric acid,CHEBI:48107,CHEBI:48107,CHEBI:48107
citric acid,CHEBI:30769,CHEBI:30769,CHEBI:30769
silver nitrate,CHEBI:32130,,CHEBI:32130
solution,CHEBI:75958,CHEBI:75958,CHEBI:75958
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
alcohols,CHEBI:30879,,CHEBI:50269
xylene,CHEBI:27338,CHEBI:27338,CHEBI:27338
xylene,CHEBI:27338,CHEBI:27338,CHEBI:27338
alcohols,CHEBI:30879,,CHEBI:50269
amyloid,CHEBI:60425,,CHEBI:64645
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
solution,CHEBI:75958,CHEBI:75958,CHEBI:75958
oxalic acid,CHEBI:16995,CHEBI:16995,CHEBI:16995
solution,CHEBI:75958,CHEBI:75958,CHEBI:75958
aqueous,CHEBI:15377,,CHEBI:5948
solution,CHEBI:75958,CHEBI:75958,CHEBI:75958
ethanol,CHEBI:16236,CHEBI:16236,CHEBI:16236
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
aqueous,CHEBI:15377,,CHEBI:5948
acidic,CHEBI:37527,,CHEBI:194148
xylene,CHEBI:27338,CHEBI:27338,CHEBI:27338
alcohols,CHEBI:30879,,CHEBI:50269
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
hydrogen peroxide,CHEBI:16240,CHEBI:16240,CHEBI:16240
